ERR868402_94072_Root;	gi|1015602746|gb|CP014766.1|	75.00	196	44	5	1405	1597	2523297	2523104	5e-12	86.1
ERR868402_94072_Root;	gi|1194998661|gb|CP021235.1|	71.28	383	86	21	1107	1477	4500931	4500561	3e-09	76.8
ERR868402_94072_Root;	gi|1491763186|gb|CP032848.1|	77.05	122	22	5	1452	1570	1620823	1620705	6e-06	65.8
ERR868402_94072_Root;	gi|1481136082|gb|CP032410.1|	77.05	122	22	5	1452	1570	4243355	4243473	6e-06	65.8
ERR868402_94072_Root;	gi|1321359224|gb|CP025545.1|	77.05	122	22	5	1452	1570	196283	196165	6e-06	65.8
ERR868402_94072_Root;	gi|1269836856|gb|CP017705.1|	77.05	122	22	5	1452	1570	2335094	2334976	6e-06	65.8
ERR868402_94072_Root;	gi|817619994|gb|CP011074.1|	77.05	122	22	5	1452	1570	2486093	2485975	6e-06	65.8
ERR868402_94072_Root;	gi|666894741|gb|CP007806.1|	77.05	122	22	5	1452	1570	195710	195592	6e-06	65.8
ERR868402_94072_Root;	gi|379042455|gb|CP003350.1|	100.00	28	0	0	811	838	745200	745173	0.047	52.8
ERR868402_98821_Root;	gi|217314442|gb|FJ493498.1|	84.39	1896	249	31	1031	2914	24043	22183	0.0	1818
ERR868402_98821_Root;	gi|217314442|gb|FJ493498.1|	91.33	773	62	5	202	971	24847	24077	0.0	1051
ERR868402_98821_Root;	gi|82541884|gb|DQ291132.1|	77.52	863	178	12	1186	2040	42008	42862	5e-138	505
ERR868402_98821_Root;	gi|82541884|gb|DQ291132.1|	77.52	863	178	12	1186	2040	143536	142682	5e-138	505
ERR868402_98821_Root;	gi|669174894|gb|KJ742376.1|	79.56	685	133	5	1384	2066	22410	23089	2e-131	483
ERR868402_98821_Root;	gi|594617033|gb|KJ397925.1|	79.56	685	133	5	1384	2066	86586	87265	2e-131	483
ERR868402_98821_Root;	gi|2224352|dbj|AB001684.1|	78.33	683	137	9	1388	2066	138639	137964	9e-116	431
ERR868402_98821_Root;	gi|556522852|gb|KF554427.1|	77.71	700	145	9	1371	2066	31165	31857	7e-112	418
ERR868402_98821_Root;	gi|698348519|gb|KM462869.1|	78.00	659	141	4	1384	2040	107950	108606	1e-109	411
ERR868402_98821_Root;	gi|1483570507|gb|MH545294.1|	77.29	665	145	6	1385	2046	713	52	2e-102	387
ERR868402_98821_Root;	gi|1482675087|gb|MH591088.1|	76.84	678	151	6	1375	2049	17139	16465	1e-99	377
ERR868402_98821_Root;	gi|1442329883|ref|NC_038216.1|	76.62	680	149	10	1375	2049	102250	102924	3e-96	366
ERR868402_100812_Root;	gi|1606714999|gb|MK548475.1|	100.00	975	0	0	122	1096	975	1	0.0	1801
ERR868402_100812_Root;	gi|21328587|gb|AE008920.1|	80.35	1766	336	8	4	1763	10251	8491	0.0	1328
ERR868402_100812_Root;	gi|1606714959|gb|MK548455.1|	88.31	975	114	0	122	1096	975	1	0.0	1170
ERR868402_100812_Root;	gi|1606714931|gb|MK548441.1|	83.20	976	162	2	122	1096	975	1	0.0	893
ERR868402_100812_Root;	gi|50593209|gb|AY675573.1|	87.00	769	100	0	328	1096	769	1	0.0	867
ERR868402_100812_Root;	gi|50593211|gb|AY675574.1|	85.47	757	110	0	328	1084	757	1	0.0	809
ERR868402_100812_Root;	gi|1606714929|gb|MK548440.1|	81.49	978	175	6	122	1096	975	1	0.0	798
ERR868402_100812_Root;	gi|1606715015|gb|MK548483.1|	83.35	805	132	2	122	925	810	7	0.0	743
ERR868402_100812_Root;	gi|339791165|gb|JF421733.1|	99.58	239	1	0	282	520	239	1	1e-117	436
ERR868402_100812_Root;	gi|269927105|gb|GQ468955.1|	99.58	239	1	0	282	520	239	1	1e-117	436
ERR868402_103157_Root;	gi|376316277|emb|FO117587.1|	86.63	3276	434	4	3135	6408	21134	17861	0.0	3620
ERR868402_103157_Root;	gi|376316277|emb|FO117587.1|	80.64	2355	445	10	1	2349	23831	21482	0.0	1812
ERR868402_103157_Root;	gi|1409960932|gb|CP030104.1|	75.18	3022	692	52	3413	6405	2754428	2751436	0.0	1373
ERR868402_103157_Root;	gi|1085942643|emb|LT629774.1|	75.17	3020	696	47	3413	6405	2751237	2748245	0.0	1373
ERR868402_103157_Root;	gi|343953259|gb|CP002999.1|	75.20	3028	687	57	3413	6408	2375298	2372303	0.0	1373
ERR868402_103157_Root;	gi|946526387|gb|CP010535.1|	75.15	3030	685	58	3413	6408	204071	201076	0.0	1362
ERR868402_103157_Root;	gi|730597315|gb|CP009976.1|	74.88	3026	694	61	3416	6408	2145059	2142067	0.0	1317
ERR868402_103157_Root;	gi|1123419188|gb|CP018760.1|	74.50	3028	702	55	3413	6405	762512	765504	0.0	1251
ERR868402_103157_Root;	gi|1384925755|gb|CP020919.1|	74.45	3026	707	57	3413	6405	25694	28686	0.0	1245
ERR868402_103157_Root;	gi|1109623316|emb|LT670843.1|	73.57	3019	746	46	3413	6405	2255654	2258646	0.0	1107
ERR868402_103157_Root;	gi|684210658|gb|CP007207.1|	73.57	3019	746	46	3413	6405	800673	797681	0.0	1107
ERR868402_191630_Root;	gi|1109393802|gb|CP015519.1|	90.20	51	5	0	295	345	689054	689004	1e-06	67.6
ERR868402_228146_Root;	gi|1418587414|ref|NC_037998.1|	80.36	2072	329	49	1776	3824	7325	9341	0.0	1500
ERR868402_228146_Root;	gi|1418587414|ref|NC_037998.1|	93.18	88	4	2	1614	1699	48794	48881	2e-24	128
ERR868402_228146_Root;	gi|1399237641|gb|MG755796.1|	80.36	2072	329	49	1776	3824	7325	9341	0.0	1500
ERR868402_228146_Root;	gi|1399237641|gb|MG755796.1|	93.18	88	4	2	1614	1699	48794	48881	2e-24	128
ERR868402_228146_Root;	gi|283568940|gb|GU323224.1|	80.38	2049	328	53	1788	3818	46891	44899	0.0	1489
ERR868402_228146_Root;	gi|283568940|gb|GU323224.1|	75.87	547	99	23	1156	1698	35502	34985	1e-60	248
ERR868402_228146_Root;	gi|1418587827|ref|NC_038001.1|	79.79	2058	346	50	1775	3818	18352	20353	0.0	1432
ERR868402_228146_Root;	gi|1418587827|ref|NC_038001.1|	82.49	297	52	0	1161	1457	24590	24294	2e-64	261
ERR868402_228146_Root;	gi|1418587827|ref|NC_038001.1|	91.95	87	5	2	1614	1698	24163	24077	3e-22	121
ERR868402_228146_Root;	gi|1399238196|gb|MG755800.1|	79.79	2058	346	50	1775	3818	18352	20353	0.0	1432
ERR868402_228146_Root;	gi|1399238196|gb|MG755800.1|	82.49	297	52	0	1161	1457	24590	24294	2e-64	261
ERR868402_228146_Root;	gi|1399238196|gb|MG755800.1|	91.95	87	5	2	1614	1698	24163	24077	3e-22	121
ERR868402_228146_Root;	gi|691190018|gb|KJ958481.1|	79.68	2052	343	48	1788	3821	7608	9603	0.0	1411
ERR868402_228146_Root;	gi|691190018|gb|KJ958481.1|	92.05	88	5	2	1614	1699	56426	56513	8e-23	122
ERR868402_228146_Root;	gi|691189744|gb|KJ958479.1|	81.32	1788	288	34	2041	3818	44658	46409	0.0	1410
ERR868402_228146_Root;	gi|691189744|gb|KJ958479.1|	90.72	97	6	3	1614	1708	2654	2559	6e-24	126
ERR868402_228146_Root;	gi|691189876|gb|KJ958480.1|	79.58	2052	345	48	1788	3821	7609	9604	0.0	1400
ERR868402_228146_Root;	gi|691189876|gb|KJ958480.1|	92.05	88	5	2	1614	1699	56407	56494	8e-23	122
ERR868402_228146_Root;	gi|1418587279|ref|NC_037997.1|	79.51	2060	349	49	1775	3818	47496	49498	0.0	1399
ERR868402_228146_Root;	gi|1418587279|ref|NC_037997.1|	83.42	609	101	0	4	612	35232	34624	3e-156	566
ERR868402_228146_Root;	gi|1418587279|ref|NC_037997.1|	91.95	87	5	2	1614	1698	66303	66217	3e-22	121
ERR868402_228146_Root;	gi|1399237373|gb|MG755794.1|	79.51	2060	349	49	1775	3818	47496	49498	0.0	1399
ERR868402_228146_Root;	gi|1399237373|gb|MG755794.1|	83.42	609	101	0	4	612	35232	34624	3e-156	566
ERR868402_228146_Root;	gi|1399237373|gb|MG755794.1|	91.95	87	5	2	1614	1698	66303	66217	3e-22	121
ERR868402_248653_Root;	gi|1182967220|gb|CP020778.1|	73.81	1539	362	31	15	1533	1264229	1262712	4e-158	571
ERR868402_248653_Root;	gi|1201286540|gb|MF101434.1|	82.52	143	25	0	1391	1533	120404	120262	4e-24	126
ERR868402_248653_Root;	gi|1315080541|gb|CP025197.1|	77.95	195	40	3	1351	1542	3371515	3371709	7e-22	119
ERR868402_248653_Root;	gi|1418582969|ref|NC_037918.1|	87.76	98	12	0	1391	1488	97767	97670	9e-21	115
ERR868402_248653_Root;	gi|1388162082|gb|MF276976.1|	87.76	98	12	0	1391	1488	97767	97670	9e-21	115
ERR868402_248653_Root;	gi|613433536|gb|KJ410684.1|	86.73	98	11	2	1389	1485	102182	102278	1e-18	108
ERR868402_248653_Root;	gi|478433862|gb|KC598087.1|	86.73	98	11	2	1389	1485	29522	29618	1e-18	108
ERR868402_248653_Root;	gi|1509778905|gb|MG778499.1|	78.38	148	28	4	1389	1534	59324	59469	4e-14	93.5
ERR868402_248653_Root;	gi|952952766|gb|KT624666.1|	87.65	81	9	1	1391	1470	1418	1498	4e-14	93.5
ERR868402_248653_Root;	gi|1003382643|dbj|AP014947.1|	83.87	93	15	0	1390	1482	10898	10806	5e-13	89.8
ERR868402_271841_Root;	gi|147849409|emb|CT978603.1|	92.42	1754	130	2	1	1754	1480036	1481786	0.0	2499
ERR868402_271841_Root;	gi|147849409|emb|CT978603.1|	98.85	522	6	0	1	522	257426	257947	0.0	931
ERR868402_271841_Root;	gi|147846875|emb|CT971583.1|	90.99	1765	149	10	1	1760	1513792	1515551	0.0	2370
ERR868402_271841_Root;	gi|147846875|emb|CT971583.1|	89.33	525	50	6	1	522	2064583	2064062	0.0	654
ERR868402_271841_Root;	gi|1575566842|gb|CP035914.1|	89.94	1759	167	9	1	1754	813235	811482	0.0	2259
ERR868402_271841_Root;	gi|1575566842|gb|CP035914.1|	90.63	523	47	2	1	522	2360703	2360182	0.0	693
ERR868402_271841_Root;	gi|427344508|gb|CP003495.1|	89.81	1756	169	9	1	1751	1164550	1166300	0.0	2242
ERR868402_271841_Root;	gi|427344508|gb|CP003495.1|	89.96	528	48	4	1	526	2854143	2854667	0.0	676
ERR868402_271841_Root;	gi|874569885|emb|LN847356.1|	89.59	1767	170	13	1	1760	671611	669852	0.0	2231
ERR868402_271841_Root;	gi|874569885|emb|LN847356.1|	89.92	526	47	6	1	523	2104216	2103694	0.0	673
ERR868402_271841_Root;	gi|33638574|emb|BX569690.1|	89.59	1767	170	13	1	1760	314498	312739	0.0	2231
ERR868402_271841_Root;	gi|670928808|gb|CP006270.1|	89.35	1766	176	11	1	1760	858798	860557	0.0	2209
ERR868402_271841_Root;	gi|670928808|gb|CP006270.1|	89.56	527	49	6	1	524	1299937	1299414	0.0	664
ERR868402_271841_Root;	gi|670925746|gb|CP006269.1|	89.35	1766	176	11	1	1760	2180596	2182355	0.0	2209
ERR868402_271841_Root;	gi|670925746|gb|CP006269.1|	89.50	524	51	4	1	522	2602577	2602056	0.0	660
ERR868402_271841_Root;	gi|670931543|gb|CP006271.1|	89.38	1761	173	13	1	1754	1195389	1193636	0.0	2204
ERR868402_271841_Root;	gi|670931543|gb|CP006271.1|	90.46	524	46	4	1	522	811686	812207	0.0	688
ERR868402_271841_Root;	gi|1034210027|emb|LT578417.1|	89.29	1755	180	8	1	1751	2439217	2440967	0.0	2193
ERR868402_271841_Root;	gi|1034210027|emb|LT578417.1|	89.64	531	51	4	1	529	2858858	2858330	0.0	673
ERR868402_327233_Root;	gi|1231648903|emb|LT899436.1|	75.62	3405	741	66	7214	10598	3822744	3819409	0.0	1607
ERR868402_327233_Root;	gi|1231648903|emb|LT899436.1|	72.83	2506	614	55	11880	14346	3817692	3815215	0.0	793
ERR868402_327233_Root;	gi|1231648903|emb|LT899436.1|	74.12	854	204	13	15983	16826	3813529	3812683	3e-86	337
ERR868402_327233_Root;	gi|1231648903|emb|LT899436.1|	72.48	1003	240	34	34012	34996	2673642	2674626	2e-72	291
ERR868402_327233_Root;	gi|946539828|gb|CP011373.1|	75.60	3340	730	53	7280	10598	867918	864643	0.0	1574
ERR868402_327233_Root;	gi|946539828|gb|CP011373.1|	73.97	2705	647	44	12154	14824	863030	860349	0.0	1042
ERR868402_327233_Root;	gi|946539828|gb|CP011373.1|	71.53	1412	362	33	22457	23844	852671	851276	2e-88	344
ERR868402_327233_Root;	gi|1110849530|gb|CP018155.1|	75.35	3404	765	54	7227	10598	61348	64709	0.0	1570
ERR868402_327233_Root;	gi|1110849530|gb|CP018155.1|	73.43	2277	543	46	12117	14356	66489	68740	0.0	797
ERR868402_327233_Root;	gi|1110849530|gb|CP018155.1|	77.95	789	164	9	22669	23452	77462	78245	9e-131	484
ERR868402_327233_Root;	gi|1110849530|gb|CP018155.1|	76.76	611	138	4	27228	27836	82223	82831	7e-87	339
ERR868402_327233_Root;	gi|1110849530|gb|CP018155.1|	71.34	1235	324	29	33777	34996	467765	466546	6e-73	292
ERR868402_327233_Root;	gi|1189023539|gb|CP019342.1|	75.52	3341	731	55	7280	10598	347717	350992	0.0	1557
ERR868402_327233_Root;	gi|1189023539|gb|CP019342.1|	74.21	2706	639	46	12154	14824	352604	355285	0.0	1075
ERR868402_327233_Root;	gi|1189023539|gb|CP019342.1|	71.46	1412	363	33	22457	23844	362963	364358	7e-87	339
ERR868402_327233_Root;	gi|1189029939|gb|CP019344.1|	75.03	3416	765	68	7228	10598	1787410	1784038	0.0	1502
ERR868402_327233_Root;	gi|332168736|gb|CP002528.1|	75.95	2960	640	54	7661	10591	2084663	2087579	0.0	1456
ERR868402_327233_Root;	gi|332168736|gb|CP002528.1|	75.14	1255	274	33	25249	26484	2103517	2104752	7e-152	555
ERR868402_327233_Root;	gi|1242564872|gb|CP022386.1|	74.74	3353	770	60	7280	10594	1506381	1503068	0.0	1428
ERR868402_327233_Root;	gi|1242564872|gb|CP022386.1|	72.82	2517	618	53	11880	14360	1501620	1499134	0.0	798
ERR868402_327233_Root;	gi|1242564872|gb|CP022386.1|	73.22	1180	304	9	16068	17239	1497378	1496203	9e-111	418
ERR868402_327233_Root;	gi|1242564872|gb|CP022386.1|	95.12	41	2	0	34956	34996	180461	180501	1e-04	65.8
ERR868402_327233_Root;	gi|1199775334|gb|CP019331.1|	74.38	3403	777	69	7227	10598	3146669	3150007	0.0	1365
ERR868402_327233_Root;	gi|1199775334|gb|CP019331.1|	73.72	2253	551	37	12127	14356	3151801	3154035	0.0	843
ERR868402_327233_Root;	gi|1352177909|gb|CP027062.1|	72.94	3411	811	75	20131	23456	512707	509324	0.0	1083
ERR868402_327233_Root;	gi|1352177909|gb|CP027062.1|	74.40	2625	591	68	12168	14749	520800	518214	0.0	1050
ERR868402_327233_Root;	gi|1242567450|gb|CP022387.1|	72.37	3457	815	107	14436	17801	1985269	1988676	0.0	965
ERR868402_327233_Root;	gi|1242567450|gb|CP022387.1|	74.53	2214	520	38	12179	14360	1982963	1985164	0.0	924
ERR868402_340874_Root;	gi|324320370|gb|CP002534.1|	77.88	1085	209	24	244	1313	2435435	2434367	1e-180	645
ERR868402_340874_Root;	gi|1130020815|gb|CP015172.1|	77.79	1085	210	24	244	1313	2555266	2554198	6e-179	640
ERR868402_340874_Root;	gi|682031863|gb|CP009239.1|	77.79	1085	210	24	244	1313	2393868	2392800	6e-179	640
ERR868402_340874_Root;	gi|1055904797|gb|KX158536.1|	76.14	1245	260	31	92	1310	20164	21397	8e-173	619
ERR868402_340874_Root;	gi|1554515621|gb|CP034930.1|	73.32	997	222	29	87	1048	212128	213115	5e-85	327
ERR868402_340874_Root;	gi|1102952253|gb|CP016269.1|	73.11	1030	224	28	101	1086	1785536	1784516	3e-82	318
ERR868402_340874_Root;	gi|1560269301|gb|CP035107.1|	81.82	220	38	2	745	963	1888224	1888442	1e-41	183
ERR868402_340874_Root;	gi|1435902972|gb|CP031217.1|	84.68	124	17	2	798	920	681506	681384	3e-23	122
ERR868402_340874_Root;	gi|1435905597|gb|CP031218.1|	82.91	117	18	2	802	917	884085	883970	1e-17	104
ERR868402_340874_Root;	gi|1213460577|gb|CP022132.1|	93.94	66	4	0	836	901	1091969	1092034	1e-16	100
ERR868402_398664_Root;	gi|1269834458|gb|CP017702.1|	74.19	155	32	7	2838	2988	2097745	2097595	0.002	58.4
ERR868402_398664_Root;	gi|908212467|gb|CP012177.1|	100.00	28	0	0	2838	2865	360427	360400	0.088	52.8
ERR868402_398664_Root;	gi|868716449|gb|CP011952.1|	100.00	28	0	0	2838	2865	360353	360326	0.088	52.8
ERR868402_406111_Root;	gi|1586117090|gb|CP019770.1|	76.88	186	41	2	1099	1283	188584	188400	1e-17	104
ERR868402_406111_Root;	gi|1248672745|gb|CP023558.1|	76.88	186	41	2	1099	1283	199581	199397	1e-17	104
ERR868402_406111_Root;	gi|1146063060|gb|CP019628.1|	76.88	186	41	2	1099	1283	2069415	2069231	1e-17	104
ERR868402_406111_Root;	gi|1669653667|gb|CP040558.1|	77.58	165	35	2	1099	1262	3129057	3129220	5e-16	99.0
ERR868402_406111_Root;	gi|1537753424|gb|CP034439.1|	76.34	186	42	2	1099	1283	180627	180443	5e-16	99.0
ERR868402_406111_Root;	gi|1494235991|gb|CP033065.1|	76.34	186	42	2	1099	1283	180451	180267	5e-16	99.0
ERR868402_406111_Root;	gi|1553249136|gb|CP034835.1|	77.71	166	33	4	1099	1262	199975	199812	5e-16	99.0
ERR868402_406111_Root;	gi|1335009784|gb|CP019162.1|	76.34	186	42	2	1099	1283	2288039	2288223	5e-16	99.0
ERR868402_406111_Root;	gi|1248765045|gb|CP012737.1|	77.58	165	35	2	1099	1262	3701211	3701374	5e-16	99.0
ERR868402_406111_Root;	gi|1246395293|gb|CP023464.1|	76.34	186	42	2	1099	1283	183409	183225	5e-16	99.0
ERR868402_410804_Root;	gi|239997366|gb|GQ231542.1|	76.53	1261	277	15	3890	5143	10226	11474	0.0	671
ERR868402_410804_Root;	gi|1079691342|emb|LT622862.1|	75.89	1211	256	34	3918	5110	78843	80035	3e-162	586
ERR868402_410804_Root;	gi|583828578|gb|KF733443.1|	74.64	1329	315	20	3783	5100	61900	63217	1e-156	568
ERR868402_410804_Root;	gi|1631820091|gb|MK814608.1|	75.42	1204	276	20	3917	5110	74638	75831	4e-156	566
ERR868402_410804_Root;	gi|1201287153|gb|MF101437.1|	75.06	1215	261	34	3917	5110	68331	69524	2e-144	527
ERR868402_410804_Root;	gi|1201287153|gb|MF101437.1|	79.76	168	33	1	3305	3471	47505	47338	4e-22	121
ERR868402_410804_Root;	gi|1535790385|ref|NC_040134.1|	75.11	1137	259	21	3986	5110	39094	37970	2e-139	510
ERR868402_410804_Root;	gi|1497446291|gb|MH795130.1|	75.11	1137	259	21	3986	5110	39094	37970	2e-139	510
ERR868402_410804_Root;	gi|1079692262|emb|LT622866.1|	74.21	1198	285	22	3917	5102	79463	80648	6e-130	479
ERR868402_410804_Root;	gi|14170|emb|X63382.1|	76.81	884	184	20	4225	5098	6557	5685	2e-129	477
ERR868402_410804_Root;	gi|1567481963|ref|NC_040297.1|	73.84	1208	284	28	3880	5071	91704	90513	1e-121	451
ERR868402_428691_Root;	gi|147846875|emb|CT971583.1|	86.00	750	94	9	1249	1993	273520	274263	0.0	793
ERR868402_428691_Root;	gi|1575566842|gb|CP035914.1|	83.38	764	107	12	1237	1993	300316	301066	0.0	689
ERR868402_428691_Root;	gi|852371558|gb|CP011941.1|	80.35	753	135	9	1243	1993	2377251	2377992	3e-154	558
ERR868402_428691_Root;	gi|1626690261|gb|CP039373.1|	80.29	756	124	13	1245	1993	1779405	1780142	6e-151	547
ERR868402_428691_Root;	gi|113880062|gb|CP000435.1|	80.55	725	130	7	1271	1993	248934	249649	6e-151	547
ERR868402_428691_Root;	gi|670928808|gb|CP006270.1|	79.76	746	133	10	1249	1993	1826459	1827187	3e-144	525
ERR868402_428691_Root;	gi|78196017|gb|CP000110.1|	79.43	739	128	14	1259	1993	208774	209492	5e-137	501
ERR868402_428691_Root;	gi|670931543|gb|CP006271.1|	78.65	754	136	18	1245	1993	262344	261611	8e-130	477
ERR868402_428691_Root;	gi|427344508|gb|CP003495.1|	78.40	736	123	14	1270	1993	2068000	2067289	2e-120	446
ERR868402_428691_Root;	gi|33772318|emb|BX548175.1|	76.82	755	141	24	1256	1993	2000574	1999837	8e-105	394
ERR868402_483462_Root;	gi|1202004712|gb|CP021648.1|	83.72	86	11	3	897	980	441262	441346	9e-10	78.7
ERR868402_483462_Root;	gi|914294453|gb|CP012342.1|	97.22	36	1	0	1444	1479	1639119	1639084	9e-05	62.1
ERR868402_483462_Root;	gi|1370750327|gb|CP027773.1|	92.31	39	3	0	943	981	4409896	4409934	0.004	56.5
ERR868402_483462_Root;	gi|1557910320|ref|XM_027760026.1|	96.88	32	1	0	935	966	563	594	0.014	54.7
ERR868402_490554_Root;	gi|1695505462|gb|CP041170.1|	82.58	132	23	0	74	205	3685935	3685804	6e-21	117
ERR868402_490554_Root;	gi|1695501772|gb|CP041169.1|	82.58	132	23	0	74	205	3773175	3773044	6e-21	117
ERR868402_490554_Root;	gi|1468720888|gb|CP031967.1|	82.58	132	23	0	74	205	2308527	2308658	6e-21	117
ERR868402_490554_Root;	gi|1318708260|gb|CP018321.1|	82.58	132	23	0	74	205	4017742	4017611	6e-21	117
ERR868402_490554_Root;	gi|1108508703|gb|CP018029.1|	82.58	132	23	0	74	205	3797219	3797088	6e-21	117
ERR868402_490554_Root;	gi|1108504454|gb|CP018027.1|	82.58	132	23	0	74	205	3786217	3786086	6e-21	117
ERR868402_490554_Root;	gi|1108500840|gb|CP018026.1|	82.58	132	23	0	74	205	3769874	3769743	6e-21	117
ERR868402_490554_Root;	gi|1108496645|gb|CP018024.1|	82.58	132	23	0	74	205	3771393	3771262	6e-21	117
ERR868402_490554_Root;	gi|996042317|gb|CP014323.1|	82.58	132	23	0	74	205	4008920	4008789	6e-21	117
ERR868402_490554_Root;	gi|996023808|gb|CP013930.1|	82.58	132	23	0	74	205	4036739	4036608	6e-21	117
ERR868402_509030_Root;	gi|1631825243|gb|MK814743.1|	81.52	92	17	0	40	131	134100	134009	2e-09	76.8
ERR868402_509030_Root;	gi|1631824661|gb|MK814733.1|	81.11	90	17	0	49	138	9389	9300	3e-08	73.1
ERR868402_509030_Root;	gi|1201290907|gb|MF101455.1|	78.07	114	22	2	25	138	126863	126753	4e-07	69.4
ERR868402_509030_Root;	gi|1631824905|gb|MK814736.1|	80.49	82	16	0	58	139	56799	56718	2e-05	63.9
ERR868402_509030_Root;	gi|1418588641|ref|NC_038007.1|	100.00	29	0	0	58	86	91730	91702	0.011	54.7
ERR868402_509030_Root;	gi|1418587688|ref|NC_038000.1|	83.61	61	6	3	26	86	94213	94157	0.011	54.7
ERR868402_509030_Root;	gi|1399239010|gb|MG755806.1|	100.00	29	0	0	58	86	91730	91702	0.011	54.7
ERR868402_509030_Root;	gi|1399238057|gb|MG755799.1|	83.61	61	6	3	26	86	94213	94157	0.011	54.7
ERR868402_509030_Root;	gi|1062597002|gb|KX284722.1|	100.00	28	0	0	59	86	175360	175387	0.040	52.8
ERR868402_509030_Root;	gi|1001184494|gb|KU179794.1|	100.00	28	0	0	59	86	106233	106206	0.040	52.8
ERR868402_529287_Root;	gi|1098530297|gb|CP017769.1|	76.16	927	186	22	3	920	543521	542621	3e-123	455
ERR868402_529287_Root;	gi|1588047929|gb|CP037427.1|	76.03	926	189	20	3	920	501096	500196	1e-121	449
ERR868402_529287_Root;	gi|969868918|gb|CP013690.1|	76.03	926	189	20	3	920	518790	517890	1e-121	449
