k117_39253	gi|427920544|gb|JX977846.1|	82.25	231	41	0	5515	5745	224202	224432	6e-46	N/A
k117_39253	gi|454296369|dbj|AP012494.1|	82.25	231	41	0	5515	5745	204097	203867	6e-46	N/A
k117_39253	gi|1477083104|gb|MH267732.1|	81.82	231	42	0	5515	5745	144586	144356	3e-44	N/A
k117_39253	gi|1201286540|gb|MF101434.1|	80.08	261	51	1	5489	5749	75489	75230	1e-43	N/A
k117_39253	gi|698349348|gb|KM462878.1|	82.41	216	38	0	5515	5730	60029	60244	1e-42	N/A
k117_39253	gi|1642520632|ref|NC_042182.1|	81.30	230	43	0	5515	5744	92874	93103	5e-42	N/A
k117_39253	gi|1509777790|gb|MG778173.1|	81.30	230	43	0	5515	5744	92874	93103	5e-42	N/A
k117_39253	gi|1509778138|gb|MG778232.1|	80.93	236	44	1	5515	5750	14802	14568	2e-41	N/A
k117_39253	gi|698350238|gb|KM462888.1|	81.42	226	42	0	5521	5746	26562	26787	2e-41	N/A
k117_39253	gi|1042780592|gb|KX232643.1|	80.95	231	44	0	5515	5745	300878	300648	6e-41	N/A
k117_39253	gi|953272850|gb|KT625416.1|	80.87	230	44	0	5515	5744	241525	241754	2e-40	N/A
k117_39253	gi|246880718|gb|GQ250046.1|	80.87	230	44	0	5515	5744	146746	146975	2e-40	N/A
k117_39253	gi|14170|emb|X63382.1|	79.77	257	46	3	5492	5745	1246	1499	2e-40	N/A
k117_39253	gi|1201281535|gb|MF101410.1|	79.54	259	47	4	5492	5747	78907	78652	8e-40	N/A
k117_39253	gi|1079693814|emb|LT622873.1|	80.16	247	43	4	5493	5736	84969	84726	8e-40	N/A
k117_39253	gi|1509778822|gb|MG778464.1|	81.48	216	40	0	5515	5730	799	1014	3e-39	N/A
k117_39253	gi|1378021557|gb|CP020114.1|	81.48	216	40	0	5515	5730	3342308	3342093	3e-39	N/A
k117_39253	gi|604876398|gb|CP007203.2|	81.48	216	40	0	5515	5730	2396708	2396923	3e-39	N/A
k117_39253	gi|1419234485|dbj|AP018506.1|	78.21	280	57	4	5472	5751	35309	35584	1e-38	N/A
k117_39253	gi|1509779140|gb|MG778533.1|	83.98	181	29	0	5515	5695	137868	137688	4e-38	N/A
k117_39253	gi|698349960|gb|KM462885.1|	81.31	214	40	0	5521	5734	84438	84651	4e-38	N/A
k117_39253	gi|371532804|gb|JQ039036.1|	80.91	220	42	0	5515	5734	21	240	4e-38	N/A
k117_39253	gi|1108488003|gb|KX828176.1|	81.02	216	41	0	5515	5730	83076	82861	1e-37	N/A
k117_39253	gi|1642525901|ref|NC_042250.1|	81.34	209	39	0	5489	5697	259039	259247	5e-37	N/A
k117_39253	gi|1631820091|gb|MK814608.1|	78.99	257	48	3	5492	5745	80265	80012	5e-37	N/A
k117_39253	gi|1509777943|gb|MG778185.1|	81.34	209	39	0	5489	5697	259039	259247	5e-37	N/A
k117_39253	gi|1201289017|gb|MF101446.1|	79.13	254	47	3	5492	5742	76138	75888	5e-37	N/A
k117_39253	gi|1201284871|gb|MF101426.1|	78.82	255	52	2	5492	5745	75563	75310	5e-37	N/A
k117_39253	gi|1201284871|gb|MF101426.1|	84.25	127	20	0	5000	5126	76113	75987	4e-23	N/A
k117_39253	gi|1079691342|emb|LT622862.1|	74.51	408	96	7	5000	5403	84972	84569	5e-37	N/A
k117_39253	gi|1210269547|dbj|AP018317.1|	83.61	183	27	3	5524	5704	3385896	3385715	2e-36	N/A
k117_39253	gi|1079694029|emb|LT622874.1|	78.95	247	52	0	5490	5736	83344	83098	2e-36	N/A
k117_39253	gi|1073523340|gb|KX507373.1|	83.15	184	29	2	5515	5697	45521	45703	6e-36	N/A
k117_39253	gi|1062595621|gb|KX284715.1|	78.43	255	55	0	5490	5744	45301	45555	6e-36	N/A
k117_39253	gi|1693293205|ref|NC_042794.1|	78.60	257	49	3	5492	5745	75994	75741	2e-35	N/A
k117_39253	gi|1628746859|gb|MH853471.1|	78.60	257	49	3	5492	5745	75994	75741	2e-35	N/A
k117_39253	gi|1535791287|ref|NC_040153.1|	78.78	245	52	0	5490	5734	60203	59959	2e-35	N/A
k117_39253	gi|1227050801|gb|MF167426.1|	78.78	245	52	0	5490	5734	60203	59959	2e-35	N/A
k117_39253	gi|952953658|gb|KT625089.1|	79.22	231	48	0	5515	5745	32587	32357	3e-34	N/A
k117_39253	gi|952953611|gb|KT625086.1|	79.22	231	48	0	5515	5745	79280	79050	3e-34	N/A
k117_39253	gi|134270089|gb|EF506945.1|	79.22	231	48	0	5519	5749	26157	25927	3e-34	N/A
k117_39253	gi|1201284244|gb|MF101423.1|	71.36	803	176	40	4981	5745	75660	74874	1e-33	N/A
k117_39253	gi|1040129242|gb|KU059765.1|	82.68	179	31	0	5519	5697	25073	24895	1e-33	N/A
k117_39253	gi|773554524|emb|LN810504.1|	82.42	182	32	0	5522	5703	5647	5466	1e-33	N/A
k117_39253	gi|749444608|gb|KM820109.1|	82.42	182	32	0	5522	5703	28	209	1e-33	N/A
k117_39253	gi|1509778905|gb|MG778499.1|	81.58	190	35	0	5515	5704	25039	24850	4e-33	N/A
k117_39253	gi|1201283839|gb|MF101421.1|	80.09	211	42	0	5494	5704	75012	74802	4e-33	N/A
k117_39253	gi|1061214241|gb|KX530454.1|	84.05	163	26	0	5515	5677	4145	4307	4e-33	N/A
k117_39253	gi|679091872|gb|KJ877675.1|	72.88	520	116	14	5221	5734	105464	105964	1e-32	N/A
k117_39253	gi|1482675087|gb|MH591088.1|	77.39	261	55	4	5490	5747	13386	13645	2e-31	N/A
k117_39253	gi|953273084|gb|KT625419.1|	78.45	232	50	0	5515	5746	118429	118198	2e-31	N/A
k117_39253	gi|1482675168|gb|MH591089.1|	79.17	216	45	0	5519	5734	44232	44447	7e-31	N/A
k117_39253	gi|1191081501|gb|KY509314.1|	78.83	222	45	2	5515	5735	49147	48927	2e-30	N/A
k117_39253	gi|1191081388|gb|KY509311.1|	78.83	222	45	2	5515	5735	262	42	2e-30	N/A
k117_39253	gi|1678645620|ref|NC_042487.1|	76.45	276	55	10	5001	5271	27243	27513	4e-28	N/A
k117_39253	gi|1609442966|gb|MK085993.1|	76.45	276	55	10	5001	5271	27243	27513	4e-28	N/A
k117_39253	gi|1201286334|gb|MF101433.1|	72.47	454	111	13	4957	5403	76033	75587	7e-26	N/A
k117_39253	gi|1079692704|emb|LT622868.1|	72.10	534	120	24	4885	5403	84996	84477	7e-26	N/A
k117_39253	gi|1003089933|gb|KT199250.1|	77.19	228	46	6	5050	5274	52556	52332	3e-24	N/A
k117_39253	gi|1003382766|dbj|AP014949.1|	76.82	220	51	0	5515	5734	1095	1314	4e-23	N/A
k117_39253	gi|553832027|gb|KF438023.1|	76.82	220	51	0	5515	5734	69636	69417	4e-23	N/A
k117_39253	gi|1482675813|gb|MH591098.1|	78.74	174	37	0	5531	5704	59192	59365	7e-21	N/A
k117_39253	gi|1631824462|gb|MK814722.1|	81.12	143	27	0	3606	3748	8828	8686	2e-20	N/A
k117_39253	gi|1576727514|emb|LR215979.1|	90.00	80	8	0	1029	1108	3013131	3013052	5e-17	N/A
k117_39253	gi|1559969284|ref|NC_005087.2|	72.30	343	91	4	5053	5393	66228	65888	5e-17	N/A
k117_39253	gi|1540583114|dbj|AP005672.2|	72.30	343	91	4	5053	5393	66228	65888	5e-17	N/A
k117_39253	gi|1381390600|ref|NC_037465.1|	72.30	343	91	4	5053	5393	66238	65898	5e-17	N/A
k117_39253	gi|1179695667|gb|KY126308.1|	72.30	343	91	4	5053	5393	66238	65898	5e-17	N/A
k117_39253	gi|952953669|gb|KT625090.1|	72.49	349	86	10	5050	5393	6418	6761	5e-17	N/A
k117_39253	gi|284809060|gb|CP001842.1|	77.17	184	38	4	3567	3748	669159	669340	5e-17	N/A
k117_39253	gi|1509777861|gb|MG778174.1|	75.22	226	51	5	5513	5734	167795	168019	2e-16	N/A
k117_39253	gi|334851174|gb|HQ700713.1|	71.17	444	116	12	4956	5393	127977	127540	7e-16	N/A
k117_39253	gi|428692674|gb|CP003944.1|	88.61	79	9	0	3669	3747	636192	636114	9e-15	N/A
k117_39253	gi|1640036048|emb|LR590481.1|	87.65	81	10	0	1029	1109	2434492	2434412	3e-14	N/A
k117_39253	gi|1631823784|gb|MK814699.1|	71.86	366	91	11	5050	5409	79365	79006	3e-14	N/A
k117_39253	gi|1239644146|gb|CP016786.1|	83.84	99	16	0	1026	1124	245089	245187	3e-14	N/A
k117_39253	gi|1389517133|gb|CP029329.1|	83.84	99	16	0	1011	1109	1185470	1185568	3e-14	N/A
k117_39253	gi|1213421047|gb|CP022123.1|	87.65	81	10	0	1029	1109	1852001	1852081	3e-14	N/A
k117_39253	gi|1208657894|gb|CP021934.1|	87.65	81	10	0	1029	1109	2183305	2183225	3e-14	N/A
k117_39253	gi|958164477|gb|CP013328.1|	87.65	81	10	0	1029	1109	2309703	2309623	3e-14	N/A
k117_39253	gi|948570940|gb|CP013121.1|	87.65	81	10	0	1029	1109	1986667	1986587	3e-14	N/A
k117_39253	gi|777193512|emb|LN831027.1|	87.65	81	10	0	1029	1109	93565	93645	3e-14	N/A
k117_39253	gi|584454940|emb|HG917868.1|	87.65	81	10	0	1029	1109	2668620	2668540	3e-14	N/A
k117_39253	gi|1509834938|ref|NC_039521.1|	82.24	107	19	0	462	568	68004	68110	1e-13	N/A
k117_39253	gi|1482676459|gb|MH591104.1|	82.24	107	19	0	462	568	68004	68110	1e-13	N/A
k117_39253	gi|681103942|emb|LM997412.1|	90.14	71	7	0	1035	1105	1109142	1109072	1e-13	N/A
k117_39253	gi|219562247|gb|FJ546412.1|	76.54	179	37	5	5049	5225	66216	66041	1e-13	N/A
k117_39253	gi|961490935|gb|CP013655.1|	81.31	107	18	2	625	730	1249341	1249446	2e-11	N/A
k117_39253	gi|958162200|gb|CP013331.1|	84.09	88	13	1	1021	1108	567282	567368	7e-11	N/A
k117_39253	gi|459936601|gb|JN643723.2|	72.97	259	60	6	5021	5274	44857	44604	2e-10	N/A
k117_39253	gi|1665683028|gb|MG132071.1|	75.00	172	39	4	5053	5222	67303	67134	1e-08	N/A
k117_39253	gi|1699409147|gb|CP029561.1|	76.92	104	24	0	633	736	238043	238146	0.001	N/A
k117_39253	gi|1534013859|gb|CP034315.1|	76.92	104	24	0	633	736	779237	779340	0.001	N/A
k117_39253	gi|1519061507|gb|CP033822.1|	76.92	104	24	0	633	736	939589	939486	0.001	N/A
k117_39253	gi|1519021994|gb|CP033810.1|	76.92	104	24	0	633	736	1152706	1152809	0.001	N/A
k117_39253	gi|1519013280|gb|CP033809.1|	76.92	104	24	0	633	736	2100342	2100239	0.001	N/A
k117_39253	gi|1518994382|gb|CP033808.1|	76.92	104	24	0	633	736	1360875	1360772	0.001	N/A
k117_39253	gi|1481051108|dbj|AP018935.1|	76.92	104	24	0	633	736	186203	186306	0.001	N/A
k117_39253	gi|1565817932|gb|CP016501.2|	76.92	104	24	0	633	736	1616198	1616095	0.001	N/A
k117_39253	gi|1540262826|emb|LR134520.1|	76.92	104	24	0	633	736	1933028	1932925	0.001	N/A
k117_39253	gi|1540247954|emb|LR134512.1|	76.92	104	24	0	633	736	185049	185152	0.001	N/A
k117_39253	gi|1539724315|emb|LR134275.1|	94.74	38	2	0	699	736	1814604	1814567	0.001	N/A
k117_39253	gi|1539699848|emb|LR134265.1|	76.92	104	24	0	633	736	2241041	2240938	0.001	N/A
k117_39253	gi|1450364208|gb|CP031556.1|	76.92	104	24	0	633	736	980205	980308	0.001	N/A
k117_39253	gi|1427045515|gb|CP030845.1|	76.92	104	24	0	633	736	209300	209403	0.001	N/A
k117_39253	gi|1418408181|gb|CP021773.1|	76.92	104	24	0	633	736	1894440	1894337	0.001	N/A
k117_39253	gi|1418406115|gb|CP021772.1|	76.92	104	24	0	633	736	1583525	1583628	0.001	N/A
k117_39253	gi|1418404136|gb|CP021771.1|	76.92	104	24	0	633	736	15170	15273	0.001	N/A
k117_39253	gi|1418402049|gb|CP021770.1|	76.92	104	24	0	633	736	2152948	2153051	0.001	N/A
k117_39253	gi|1418400075|gb|CP021769.1|	76.92	104	24	0	633	736	288036	287933	0.001	N/A
k117_39253	gi|1403402249|emb|LS483387.1|	76.92	104	24	0	633	736	189704	189807	0.001	N/A
k117_39253	gi|1403302629|emb|LS483342.1|	76.92	104	24	0	633	736	1859856	1859753	0.001	N/A
k117_39253	gi|1352851017|gb|CP020449.2|	76.92	104	24	0	633	736	150349	150246	0.001	N/A
k117_39253	gi|1348203650|gb|CP020432.2|	76.92	104	24	0	633	736	384713	384816	0.001	N/A
k117_39253	gi|1328962231|gb|CP019814.1|	76.92	104	24	0	633	736	261596	261699	0.001	N/A
k117_39253	gi|1328960502|gb|CP019837.1|	76.92	104	24	0	633	736	262319	262422	0.001	N/A
k117_39253	gi|1328958776|gb|CP019836.1|	76.92	104	24	0	633	736	262315	262418	0.001	N/A
k117_39253	gi|1328957095|gb|CP019835.1|	76.92	104	24	0	633	736	262349	262452	0.001	N/A
k117_39253	gi|1328955456|gb|CP019834.1|	76.92	104	24	0	633	736	262345	262448	0.001	N/A
k117_39253	gi|1328953762|gb|CP019833.1|	76.92	104	24	0	633	736	262310	262413	0.001	N/A
k117_39253	gi|1328952062|gb|CP019832.1|	76.92	104	24	0	633	736	262321	262424	0.001	N/A
k117_39253	gi|1328950362|gb|CP019831.1|	76.92	104	24	0	633	736	262338	262441	0.001	N/A
k117_39253	gi|1328948659|gb|CP019830.1|	76.92	104	24	0	633	736	262333	262436	0.001	N/A
k117_39253	gi|1328946967|gb|CP019829.1|	76.92	104	24	0	633	736	262344	262447	0.001	N/A
k117_39253	gi|1328945263|gb|CP019828.1|	76.92	104	24	0	633	736	261614	261717	0.001	N/A
k117_39253	gi|1328943576|gb|CP019827.1|	76.92	104	24	0	633	736	261610	261713	0.001	N/A
k117_39253	gi|1328941889|gb|CP019826.1|	76.92	104	24	0	633	736	261612	261715	0.001	N/A
k117_39253	gi|1328940217|gb|CP019825.1|	76.92	104	24	0	633	736	262322	262425	0.001	N/A
k117_39253	gi|1328938509|gb|CP019824.1|	76.92	104	24	0	633	736	261607	261710	0.001	N/A
k117_39253	gi|1328936827|gb|CP019823.1|	76.92	104	24	0	633	736	262316	262419	0.001	N/A
k117_39253	gi|1328935134|gb|CP019822.1|	76.92	104	24	0	633	736	262318	262421	0.001	N/A
k117_39253	gi|1328933452|gb|CP019821.1|	76.92	104	24	0	633	736	262309	262412	0.001	N/A
k117_39253	gi|1328931853|gb|CP019819.1|	76.92	104	24	0	633	736	261578	261681	0.001	N/A
k117_39253	gi|1328930257|gb|CP019820.1|	76.92	104	24	0	633	736	262288	262391	0.001	N/A
k117_39253	gi|1328928649|gb|CP019818.1|	76.92	104	24	0	633	736	262281	262384	0.001	N/A
k117_39253	gi|1328927145|gb|CP019817.1|	76.92	104	24	0	633	736	262260	262363	0.001	N/A
k117_39253	gi|1328925501|gb|CP019816.1|	76.92	104	24	0	633	736	261662	261765	0.001	N/A
k117_39253	gi|1328923844|gb|CP019815.1|	76.92	104	24	0	633	736	261666	261769	0.001	N/A
k117_39253	gi|1328922245|gb|CP019813.1|	76.92	104	24	0	633	736	261610	261713	0.001	N/A
k117_39253	gi|1328920541|gb|CP019812.1|	76.92	104	24	0	633	736	261658	261761	0.001	N/A
k117_39253	gi|1328913993|gb|CP019811.1|	76.92	104	24	0	633	736	261629	261732	0.001	N/A
k117_39253	gi|1328905668|gb|CP019810.1|	76.92	104	24	0	633	736	261799	261902	0.001	N/A
k117_39253	gi|1328895050|gb|CP019809.1|	76.92	104	24	0	633	736	262322	262425	0.001	N/A
k117_39253	gi|1328880863|gb|CP019808.1|	76.92	104	24	0	633	736	261660	261763	0.001	N/A
k117_39253	gi|1328869481|gb|CP019807.1|	76.92	104	24	0	633	736	262323	262426	0.001	N/A
k117_39253	gi|1328856386|gb|CP019806.1|	76.92	104	24	0	633	736	262316	262419	0.001	N/A
k117_39253	gi|1328853966|gb|CP019805.1|	76.92	104	24	0	633	736	262319	262422	0.001	N/A
k117_39253	gi|1328852304|gb|CP019804.1|	76.92	104	24	0	633	736	262317	262420	0.001	N/A
k117_39253	gi|1328850713|gb|CP019803.1|	76.92	104	24	0	633	736	261632	261735	0.001	N/A
k117_39253	gi|1328849015|gb|CP019802.1|	76.92	104	24	0	633	736	261660	261763	0.001	N/A
k117_39253	gi|1328847414|gb|CP019801.1|	76.92	104	24	0	633	736	262285	262388	0.001	N/A
k117_39253	gi|1328823038|gb|CP019800.1|	76.92	104	24	0	633	736	262287	262390	0.001	N/A
k117_39253	gi|1293066849|gb|CP025028.1|	76.92	104	24	0	633	736	211903	212006	0.001	N/A
k117_39253	gi|1293061765|gb|CP025029.1|	76.92	104	24	0	633	736	209226	209329	0.001	N/A
k117_39253	gi|1293059790|gb|CP025026.1|	76.92	104	24	0	633	736	171274	171377	0.001	N/A
k117_39253	gi|1293057840|gb|CP025027.1|	76.92	104	24	0	633	736	171271	171374	0.001	N/A
k117_39253	gi|1241125863|gb|CP022537.1|	76.92	104	24	0	633	736	230322	230425	0.001	N/A
k117_39253	gi|1214509120|gb|CP008813.1|	76.92	104	24	0	633	736	180512	180615	0.001	N/A
k117_39253	gi|1207880385|gb|CP021870.1|	76.92	104	24	0	633	736	165733	165836	0.001	N/A
k117_39253	gi|1207875697|gb|CP021869.1|	76.92	104	24	0	633	736	168422	168525	0.001	N/A
k117_39253	gi|1207873628|gb|CP021868.1|	76.92	104	24	0	633	736	167413	167516	0.001	N/A
k117_39253	gi|1207871481|gb|CP021867.1|	76.92	104	24	0	633	736	170187	170290	0.001	N/A
k117_39253	gi|1207869257|gb|CP021866.1|	76.92	104	24	0	633	736	211904	212007	0.001	N/A
k117_39253	gi|1207867205|gb|CP021865.1|	76.92	104	24	0	633	736	211904	212007	0.001	N/A
k117_39253	gi|1207865151|gb|CP021864.1|	76.92	104	24	0	633	736	211904	212007	0.001	N/A
k117_39253	gi|1207863098|gb|CP021863.1|	76.92	104	24	0	633	736	211904	212007	0.001	N/A
k117_39253	gi|1207860948|gb|CP021862.1|	76.92	104	24	0	633	736	176600	176703	0.001	N/A
k117_39253	gi|1194638361|emb|LT714196.1|	76.92	104	24	0	633	736	232668	232771	0.001	N/A
k117_39253	gi|1158640122|gb|CP019979.1|	76.92	104	24	0	633	736	185324	185427	0.001	N/A
k117_39253	gi|1158638012|gb|CP019978.1|	76.92	104	24	0	633	736	195145	195248	0.001	N/A
k117_39253	gi|1154289765|gb|CP003919.2|	76.92	104	24	0	633	736	262320	262423	0.001	N/A
k117_39253	gi|1127548671|gb|CP013908.1|	76.92	104	24	0	633	736	185159	185262	0.001	N/A
k117_39253	gi|1120690359|gb|CP018623.1|	76.92	104	24	0	633	736	175529	175632	0.001	N/A
k117_39253	gi|1072298630|emb|LT545678.1|	76.92	104	24	0	633	736	195760	195863	0.001	N/A
k117_39253	gi|1059449888|gb|CP012503.1|	76.92	104	24	0	633	736	185239	185342	0.001	N/A
k117_39253	gi|1043227317|gb|CP016391.1|	76.92	104	24	0	633	736	225606	225709	0.001	N/A
k117_39253	gi|1034221422|gb|CP015976.1|	76.92	104	24	0	633	736	185890	185993	0.001	N/A
k117_39253	gi|1005655463|gb|CP010875.1|	76.92	104	24	0	633	736	163647	163750	0.001	N/A
k117_39253	gi|1005653411|gb|CP010874.1|	76.92	104	24	0	633	736	203057	203160	0.001	N/A
k117_39253	gi|985632614|gb|CP012480.1|	76.92	104	24	0	633	736	193758	193861	0.001	N/A
k117_39253	gi|955670971|gb|CP013202.1|	76.92	104	24	0	633	736	185561	185664	0.001	N/A
k117_39253	gi|940376811|gb|CP012419.2|	76.92	104	24	0	633	736	211904	212007	0.001	N/A
k117_39253	gi|914598217|gb|CP010319.1|	76.92	104	24	0	633	736	179919	180022	0.001	N/A
k117_39253	gi|909819336|gb|CP011329.1|	76.92	104	24	0	633	736	185336	185439	0.001	N/A
k117_39253	gi|909815781|gb|CP011327.1|	76.92	104	24	0	633	736	198731	198834	0.001	N/A
k117_39253	gi|909813851|gb|CP011326.1|	76.92	104	24	0	633	736	193270	193373	0.001	N/A
k117_39253	gi|909811907|gb|CP011325.1|	76.92	104	24	0	633	736	198965	199068	0.001	N/A
k117_39253	gi|827409863|gb|CP010867.1|	76.92	104	24	0	633	736	185128	185231	0.001	N/A
k117_39253	gi|721332205|gb|CP006910.1|	76.92	104	24	0	633	736	187369	187472	0.001	N/A
k117_39253	gi|674112297|gb|CP007572.1|	76.92	104	24	0	633	736	211264	211367	0.001	N/A
k117_39253	gi|674109292|gb|CP007571.1|	76.92	104	24	0	633	736	196253	196356	0.001	N/A
k117_39253	gi|674107077|gb|CP007570.1|	76.92	104	24	0	633	736	197804	197907	0.001	N/A
k117_39253	gi|672620002|gb|CP007631.2|	76.92	104	24	0	633	736	185268	185371	0.001	N/A
k117_39253	gi|665997927|gb|CP007632.1|	76.92	104	24	0	633	736	185344	185447	0.001	N/A
k117_39253	gi|606215985|emb|HG939456.1|	76.92	104	24	0	633	736	187914	188017	0.001	N/A
k117_39253	gi|507585818|emb|HF952106.1|	76.92	104	24	0	633	736	188131	188234	0.001	N/A
k117_39253	gi|507583662|emb|HF952105.1|	76.92	104	24	0	633	736	187394	187497	0.001	N/A
k117_39253	gi|507581572|emb|HF952104.1|	76.92	104	24	0	633	736	185136	185239	0.001	N/A
k117_39253	gi|406649408|gb|CP003810.1|	76.92	104	24	0	633	736	198734	198837	0.001	N/A
k117_39253	gi|22535226|gb|AE009948.1|	76.92	104	24	0	633	736	185332	185435	0.001	N/A
k117_39253	gi|76561771|gb|CP000114.1|	76.92	104	24	0	633	736	195259	195362	0.001	N/A
k117_39253	gi|23094557|emb|AL766844.1|	76.92	104	24	0	633	736	42237	42340	0.001	N/A
k117_39253	gi|1195002891|gb|CP021237.1|	79.55	88	12	3	5546	5630	4512267	4512183	0.004	N/A
k117_39253	gi|1395201739|gb|CP029632.1|	100.00	29	0	0	708	736	143663	143691	0.053	N/A
k117_39253	gi|909817722|gb|CP011328.1|	100.00	29	0	0	708	736	337117	337145	0.053	N/A
k117_39253	gi|618628472|gb|CP007565.1|	100.00	29	0	0	708	736	335265	335293	0.053	N/A
k117_39253	gi|597808154|gb|CP007482.1|	100.00	29	0	0	708	736	335613	335641	0.053	N/A
k117_39253	gi|491104285|emb|FO393392.1|	100.00	29	0	0	708	736	335641	335669	0.053	N/A
k117_410804	gi|239997366|gb|GQ231542.1|	76.53	1261	277	15	3890	5143	10226	11474	0.0	N/A
k117_410804	gi|1079691342|emb|LT622862.1|	75.89	1211	256	34	3918	5110	78843	80035	3e-162	N/A
k117_410804	gi|583828578|gb|KF733443.1|	74.64	1329	315	20	3783	5100	61900	63217	1e-156	N/A
